Wavelength Dull_1_Diffuse Dull_1_Specular Dull_2_Diffuse Dull_2_Specular Bright_1_Diffuse Bright_1_Specular Bright_2_Diffuse Bright_2_Specular
1982.0 72.12898254 29.44754796 74.72877502 26.58551788 36.69035721 61.4363594 37.09825516 62.93770984
1980.0 71.92124176 29.71235654 74.71224976 26.72919464 36.58921814 62.09414673 37.08728409 63.15498731
1978.0 72.84095001 28.91259769 74.62513733 26.55691527 37.01399994 61.78849792 36.78892136 63.08691787
1976.0 72.22206116 28.85224154 74.38304901 26.83096309 36.08556366 62.5351944 36.87271881 63.02688599
1974.0 72.28847504 28.08368686 74.52895355 26.89176175 36.36079788 61.45299149 36.98552704 63.25859066
1972.0 71.87710571 29.94657899 74.689888 26.8171692 36.27315521 62.05991364 37.10174561 62.79022216
1970.0 72.47850037 28.81240843 74.8755722 26.5467377 36.28836441 62.70873642 37.03891373 62.97153087
1968.0 72.24123383 28.40319057 74.98799133 26.30680087 35.97344589 62.2351799 37.21638489 62.83907321
1966.0 72.70719147 28.99395753 74.58071899 26.56481171 36.33056641 62.41300201 37.26334763 62.61956405
1964.0 72.13523102 28.35614778 74.76502991 26.65039829 37.04277039 60.84621429 37.19724274 62.95825196
1962.0 72.181633 28.8078766 74.8881073 26.4779968 36.70693207 61.39894104 37.01319504 63.36151506
1960.0 73.00976563 27.69381717 74.96800232 26.26069638 36.88690186 60.98834228 37.09306717 62.96815873
1958.0 71.33613586 28.55710602 74.69752502 26.31213378 35.256073 62.13664245 36.89506531 62.84622192
1956.0 71.90245056 28.57103734 74.67288971 26.24861149 35.77766037 62.43694687 36.85321808 62.83297729
1954.0 72.13889313 27.69599914 74.634552 26.4875641 36.55844498 60.80614853 37.25378036 62.84515004
1952.0 72.3067627 28.1071472 75.08766937 26.21206663 36.27372742 60.51290893 37.33119202 62.93801878
1950.0 72.58926392 28.37547298 74.73557281 26.51773069 35.75834274 63.14979172 37.02131653 62.52162933
1948.0 72.37940216 29.03591924 74.81680298 26.29818722 36.393116 61.48350906 37.11697769 62.85450363
1946.0 72.21813965 28.54617305 75.0425415 26.2188339 36.52528763 61.13650131 37.13233185 63.06237025
1944.0 72.18640137 28.74131013 74.95458984 26.18511966 36.00796509 61.90340423 37.21259689 62.72858048
1942.0 72.23567963 29.22299957 74.96891785 26.36692045 35.9693222 61.74414826 37.03627777 62.99726863
1940.0 72.42611694 27.90340426 74.92951965 26.34789275 35.43452454 63.33990478 37.14434052 62.69384765
1938.0 72.69576263 28.15348057 74.85526276 26.10921474 35.97557068 62.29916382 37.00642395 62.67901611
1936.0 72.16745758 28.31308742 74.83987427 26.36156463 36.24298859 62.00203704 37.1003952 63.0775833
1934.0 72.77120972 28.69712828 75.02811432 26.28524778 37.05314255 60.53731918 37.06539154 62.87086487
1932.0 73.10446167 28.25366213 75.40202332 25.72788998 36.22860336 62.23608017 37.37928391 62.82828139
1930.0 72.90397644 27.68920896 75.12708282 25.66842648 36.37913895 62.07489395 37.40026474 62.16633224
1928.0 71.98874664 28.15443416 75.18090057 26.01039123 35.77547836 62.29990006 37.44589996 62.61032104
1926.0 72.51902771 27.50324249 74.9072876 25.9648819 37.32012939 60.43621064 36.79515076 63.00524139
1924.0 72.74406433 27.98829647 74.69186401 26.25123599 36.79818726 60.86450958 37.08293915 62.69230652
1922.0 71.78318787 28.52289583 74.92288971 25.88569639 36.66849518 61.79441833 37.19373703 62.555439
1920.0 72.74085236 27.89015964 75.41891479 25.61705021 36.17321777 61.98369599 37.37478638 62.64184572
1918.0 73.29611969 28.16304021 75.11196136 25.72405244 36.11341858 62.74931335 37.10422134 62.42108536
1916.0 73.18687439 28.19548801 75.33572388 25.93738552 36.75509262 61.52762985 37.11792755 62.53762055
1914.0 72.27604675 27.94033055 75.22723389 25.90898891 36.94968796 60.4607048 37.55598068 62.29916764
1912.0 72.48503876 27.3069992 74.89080811 26.00440979 37.04007721 60.04623413 37.38224792 62.16457367
1910.0 72.55903625 28.77882385 75.01238251 26.03060149 36.5525322 60.75263595 37.91775894 61.67490006
1908.0 72.32008362 28.12445828 75.56681061 25.68890379 34.94584274 61.80763626 37.54944611 62.35795593
1906.0 72.26139832 28.09130858 75.01308441 25.77022549 36.48698044 59.90177536 37.02830505 61.94731141
1904.0 73.6463089 27.4684753 75.24425507 25.88990023 37.12001419 61.73387528 37.65007401 62.08971023
1902.0 73.07132721 27.70974729 75.17079926 25.71808624 36.93607712 60.67019272 37.38192749 62.13430786
1900.0 73.20630646 27.06803134 75.15686798 25.60857392 36.80326843 61.35961151 37.37405396 61.95021057
1898.0 72.37822723 28.61597447 75.29958344 25.11301426 36.79122925 60.23558807 37.73855972 62.05151749
1896.0 73.37604523 28.35118867 75.23222351 25.81321719 36.83456039 61.41916275 37.84185028 61.98256683
1894.0 72.65802765 27.36308285 75.17573547 25.41414643 36.7567749 60.49062348 37.75568771 61.68100357
1892.0 73.38097382 27.38027188 75.44499969 25.34506991 36.97196198 61.18972015 37.64009857 62.19062042
1890.0 73.06091309 27.81178281 75.17980957 25.54042813 37.21151733 60.59079743 37.46315765 62.0218277
1888.0 72.65280914 27.94309236 75.27581024 25.43495946 37.27184296 60.76253509 37.36132813 62.41039276
1886.0 73.53071594 27.34854886 75.28987885 25.27169035 36.24544907 61.38829422 37.51919556 61.85230255
1884.0 73.32647705 27.71921535 75.32987976 25.22736354 36.84282303 61.30153274 37.42745972 61.74626159
1882.0 72.98950958 26.95417786 75.85246277 25.01266483 36.88492584 60.13248444 37.74002838 61.85119629
1880.0 72.7414093 26.87010193 75.26444244 25.15493776 36.99570465 60.32852173 37.7080307 61.81351471
1878.0 73.51947784 27.45984646 75.49674225 25.18098445 37.64824677 60.17012023 37.4968071 61.47583389
1876.0 73.10723114 27.35994716 75.65356445 25.20478825 36.7182579 60.72716141 37.66505432 61.80408478
1874.0 73.31306458 27.35794062 75.58564758 24.70217132 37.44412231 60.70596314 37.59245682 61.7387886
1872.0 73.50848389 27.54512021 75.73665619 25.01763151 37.5343399 60.39756012 37.60229492 61.57382965
1870.0 72.89238739 27.73149111 75.87443542 24.98007968 36.9258194 60.7761383 37.98607254 61.48255539
1868.0 73.20451355 28.02445985 75.51328278 25.04294582 36.52698517 61.31652069 37.83757401 61.78789138
1866.0 72.81919861 27.98818209 75.7818222 24.7789383 36.55590057 61.69204712 38.09363174 61.26131821
1864.0 73.20986938 26.67879487 75.68725586 25.06441494 36.93260574 60.85609818 38.18932343 61.19451141
1862.0 73.48214722 27.04025268 75.17778778 25.49414822 37.55789566 60.00609207 37.82772064 61.50333405
1860.0 73.68653107 27.12377163 75.5009613 24.8957443 36.35902023 61.99385453 37.82387543 61.4527893
1858.0 73.13492584 26.28177643 75.67923737 24.57073213 36.95417404 60.38584519 37.99225616 61.18273926
1856.0 73.5249176 26.4825439 75.58472443 24.84336857 37.38447952 60.25741959 37.91178894 61.46513367
1854.0 73.47385406 27.02688604 75.9148407 24.6541061 37.12114334 60.24943924 37.94127655 61.46855164
1852.0 73.0592041 27.5222168 75.54169464 24.96588896 36.87404251 61.16946793 37.83556366 61.67695618
1850.0 73.75453186 26.59404754 75.82054901 24.61500549 36.98717499 61.48697662 37.89409256 61.21447372
1848.0 73.8896637 26.7252655 75.97049713 24.52237697 36.58525467 61.34566116 38.0759964 61.19356537
1846.0 73.00221252 27.74209598 75.63001251 24.97547149 37.13964081 60.54193115 38.11689758 61.30551911
1844.0 72.94715881 27.03031159 75.73645782 24.77867888 36.62405014 60.80646133 38.12343597 60.96178437
1842.0 73.64080811 26.51392369 75.55725098 24.72463992 37.28044891 59.87715912 38.04481506 61.06815338
1840.0 73.44218445 26.14786529 75.57554626 24.83776094 37.1354332 60.57282638 38.21608734 60.93186188
1838.0 74.0252533 26.8174972 76.16259003 24.37107087 36.46668243 61.36605835 37.91375732 61.22471619
1836.0 73.45291901 27.47267149 75.75060272 24.58864598 37.15037155 61.12231827 37.89415741 61.43349457
1834.0 73.51332092 26.70394138 76.03160858 24.44156642 37.22787857 60.40366745 38.49123001 60.75387192
1832.0 73.51451874 27.10778806 75.96673584 24.68811796 37.55356598 59.75466156 38.37708664 61.0245018
1830.0 73.81069946 26.37524414 75.90493774 24.62888336 37.53243256 59.9836502 38.10919571 61.33049393
1828.0 73.75527954 26.61398316 75.76953125 24.61960605 37.35963058 60.23862076 38.23275375 61.01424027
1826.0 73.66689301 26.37396999 75.69781494 24.44010166 37.15123367 60.33651352 38.18208694 60.78563309
1824.0 73.08041382 27.94239048 76.09027863 24.50536347 37.21120453 60.65580749 38.24640656 61.18908691
1822.0 74.0127182 26.4547501 75.83311462 24.44771578 37.66986847 60.49858856 38.10522079 61.09093857
1820.0 73.49358368 26.60237122 76.0173111 24.2296219 36.60804749 60.55055999 38.22737503 61.10343552
1818.0 74.02015686 26.62813564 75.81839752 24.50985718 37.43263245 60.01853943 38.34692764 60.94810868
1816.0 73.93587494 26.38328556 75.80104065 24.43453975 37.41082382 59.94091416 38.35595703 60.66963196
1814.0 73.49479675 26.65465545 76.04747772 24.33190918 37.07052231 60.81064224 38.19284821 61.21123504
1812.0 73.44857788 26.47458649 76.07156372 24.35427858 37.28708649 60.26475525 38.34505081 61.01988602
1810.0 74.13922882 26.45590208 75.89496613 24.30664067 37.57247925 60.99317932 38.29741669 60.7822113
1808.0 73.78927612 25.91399384 75.88769531 24.50762939 37.1342926 60.40000916 38.40116882 60.93244171
1806.0 73.6661911 26.19430542 76.2470932 24.0951004 37.53847885 59.94303513 38.34241867 61.04645157
1804.0 73.9917984 25.92075348 76.26672363 24.18870547 37.3216629 60.108284 38.4985199 60.84164428
1802.0 74.03105164 26.58517456 75.96634674 24.17610936 37.6395607 60.12887192 38.26716232 60.82906723
1800.0 73.69452667 26.91851043 75.99517059 24.30108641 37.27187347 60.11416626 38.39501572 60.92631149
1798.0 74.1550827 26.1297455 76.17453003 24.27767947 37.58633804 60.22665024 38.31251144 60.8639946
1796.0 74.23227692 26.11898808 76.15678406 24.20425414 38.02550888 59.64935684 38.41758728 60.9804306
1794.0 73.57012177 26.57530213 76.18322754 24.13460536 37.32811356 60.43510055 38.50662613 60.84074783
1792.0 73.87364197 26.09342956 76.25804901 23.99944309 37.67960739 59.95114517 38.46309662 60.6967926
1790.0 73.5381546 26.7596817 76.19589996 24.21248624 37.34093475 60.15226746 38.50897598 60.85755539
1788.0 73.88643646 25.75753784 76.23587799 24.15748601 37.68903732 59.8767891 38.61218262 60.86922455
1786.0 73.99036407 26.00364686 76.14112854 23.96028136 37.72725296 59.51932907 38.26701736 61.18455887
1784.0 74.23977661 25.93852239 76.45954895 24.00237275 37.47097397 60.55408859 38.57674408 61.02564239
1782.0 74.16580963 26.10929107 76.27862549 23.88473511 37.84557724 59.93069077 38.62478638 60.83538818
1780.0 73.31551361 26.09843445 76.47360229 23.87725831 37.40174484 59.37836838 38.77915573 60.60198593
1778.0 74.13367462 25.63819122 76.36016083 23.88543697 37.81278229 59.95874023 38.42189407 61.10020829
1776.0 73.92298126 26.10888674 76.51916504 23.60144046 37.48741913 59.74320221 38.79851532 60.50002289
1774.0 74.18096161 25.76501465 76.49815369 23.71782681 37.81632996 59.89424133 38.45709991 60.88855744
1772.0 74.19216156 26.02086644 76.51569366 23.77932744 37.69337463 59.93644715 38.68358231 60.78251266
1770.0 74.03274536 25.84452057 76.3168335 23.9862595 37.45198059 59.94927216 38.54393768 60.86727143
1768.0 74.39783478 25.60602572 76.60597992 23.58041378 38.00218201 59.44379425 38.81947708 60.49198532
1766.0 74.42802429 26.10646061 76.59403992 23.82632448 37.79957962 59.57078171 38.83730316 60.64391327
1764.0 74.22620392 25.49919891 76.3249588 23.7495956 37.88607788 59.87825012 38.72855759 60.53988266
1762.0 74.05590057 25.96823883 76.54330444 23.63611606 37.9120636 59.68387604 38.80760574 60.62173081
1760.0 74.39514923 25.38279724 76.68161774 23.55345156 37.72465134 60.23602676 38.76809311 60.53612137
1758.0 74.46826935 25.90734865 76.42699432 23.72995758 37.94426727 59.61069489 38.65026855 60.54648591
1756.0 73.977211 25.43849945 76.71528625 23.52607725 38.01364136 59.26545715 38.84922028 60.45423889
1754.0 74.48651886 25.4801712 76.72218323 23.53376767 37.76966476 59.61020279 38.82056427 60.5652771
1752.0 74.103508 25.77745819 76.62221527 23.55164333 38.06918716 59.1882515 38.89895248 60.42003251
1750.0 74.89414978 25.49640652 76.72102356 23.47612764 38.22885895 59.59259796 38.93377686 60.31673431
1748.0 74.47058868 25.44825745 76.59088898 23.54228972 37.64210892 60.19955826 38.85187149 60.31942368
1746.0 75.02850342 25.29383848 76.76230621 23.47547909 37.71471405 60.40748596 38.88375854 60.38660431
1744.0 73.99829865 25.60680389 76.71209717 23.50505063 37.59639359 59.5222969 38.78277588 60.45319366
1742.0 74.80058289 25.06247711 76.77193451 23.33055879 37.65423203 60.00302505 38.87029266 60.51302338
1740.0 74.45651245 25.50954437 76.73703003 23.36505127 37.63275528 59.56212234 38.82762909 60.24649811
1738.0 74.53642273 25.24259186 76.86807251 23.35616299 37.99576569 58.88581085 38.78108215 60.42142487
1736.0 75.14614868 25.25068662 76.84761047 23.42105103 38.43914413 59.40799332 38.90779877 60.29698181
1734.0 74.88401794 25.38824466 76.84218597 23.40098573 38.14914703 59.36180115 38.85007858 60.48818589
1732.0 74.56880951 25.34696197 77.03852081 23.31319429 38.24074936 59.19907761 39.17009354 60.28466415
1730.0 74.58477783 25.59970857 77.26238251 23.11419679 38.22716141 59.5755043 39.14639282 60.1656189
1728.0 75.03013611 24.98371889 76.93845367 23.25670623 38.16048813 59.35020828 39.00529861 60.2085991
1726.0 75.06969452 24.77398682 77.0296402 23.3420792 38.5414505 58.84751892 39.16481018 60.17120361
1724.0 74.84100342 25.21418758 77.02857208 23.13457492 38.10938263 59.36242676 39.22189713 60.0946083
1722.0 75.47997284 24.64298246 77.17589569 23.06337741 38.1889534 59.53996658 39.16756439 60.01634979
1720.0 74.9973526 25.2036209 77.15664673 23.24525447 38.03501892 59.60279846 39.32169724 60.15665054
1718.0 75.05239868 24.83663178 77.09536743 23.12210847 38.17142487 59.59880065 39.22822189 60.0881157
1716.0 74.91687775 25.10984805 77.11901093 23.09136967 38.21584702 59.01952743 39.20879745 60.03406907
1714.0 75.11434937 25.12356563 76.96858978 23.13215642 38.34887695 59.34375 39.19040298 59.95258713
1712.0 75.28613281 24.83085629 77.00466156 23.14868924 38.35780334 59.38757325 39.16128159 59.94726181
1710.0 74.93348694 24.93641662 77.11636353 22.78509521 38.14038467 59.39621354 39.23838425 59.83321762
1708.0 75.23608398 24.77188872 77.19792938 23.03031162 38.19365692 59.43777466 39.24703217 60.03996276
1706.0 74.82884216 25.20299534 77.26844025 22.94683075 38.28500366 59.1259079 39.27858353 59.92420578
1704.0 75.3041153 24.8831482 77.23033142 22.91803738 38.29410172 59.20566177 39.13194656 59.88134385
1702.0 75.26856995 25.01784515 77.35331726 22.80028534 38.54053497 58.77140045 39.37693405 59.8466835
1700.0 75.21155548 24.47951508 77.21349335 22.84862515 38.40101242 59.05797196 39.31671524 59.79542923
1698.0 75.47563171 24.62779239 77.32234955 22.76200105 38.10609055 59.22331619 39.29789734 59.84506225
1696.0 75.21515656 24.63201141 77.41881561 22.83945469 38.65430832 58.9422493 39.42659378 59.80607224
1694.0 75.39690399 24.4823761 77.11959839 22.77455902 38.48553848 58.83803177 39.08601379 59.83849335
1692.0 75.23322296 24.74906922 77.36743164 22.65562436 38.20059586 59.20456314 39.40377045 59.79192352
1690.0 75.47995758 24.73106382 77.27301788 22.77695462 38.62474823 58.87879944 39.31621552 59.84080505
1688.0 75.27646637 24.5271759 77.43283844 22.63824466 38.55443954 58.51688767 39.59183121 59.44521713
1686.0 75.42835999 24.68072511 77.32016754 22.63731384 38.65304565 58.78780365 39.32128525 59.62597275
1684.0 74.93286896 24.88178253 77.34480286 22.62776184 38.45472717 58.57439423 39.44435883 59.64424896
1682.0 75.21445465 24.55723572 77.48888397 22.66707613 38.32923126 58.73449707 39.51280594 59.7165184
1680.0 75.66815186 24.49465174 77.32054138 22.54867554 38.57626724 58.96894455 39.39029694 59.60484314
1678.0 75.30543518 24.5701828 77.44409943 22.52236938 38.37437439 59.07286835 39.37374496 59.66233445
1676.0 74.99017334 25.16407016 77.4381485 22.6217575 38.47180557 58.61748123 39.52123642 59.51433182
1674.0 75.20034027 24.46514893 77.48168182 22.52120208 38.60610962 58.66342163 39.51233292 59.49238205
1672.0 75.51139069 24.21161651 77.48812103 22.50901795 38.36578369 58.67819214 39.56520844 59.53324127
1670.0 75.22405243 23.9540329 77.35387421 22.60671997 38.34189987 58.41211319 39.48759079 59.5423851
1668.0 75.71002197 24.51205443 77.44438171 22.54306794 38.55855179 59.00034714 39.58330536 59.4478302
1666.0 75.5823288 24.6600723 77.49234772 22.44976806 38.75756073 58.66472626 39.43043518 59.49514008
1664.0 75.14889526 24.64545441 77.53448486 22.49795534 38.45040131 58.64767456 39.56681061 59.51998138
1662.0 75.45405579 24.40368652 77.50993347 22.2738266 38.49661636 58.74267197 39.63253784 59.36564636
1660.0 75.20903015 24.21740723 77.50455475 22.43780517 38.59537888 58.45267868 39.63980484 59.35409164
1658.0 75.62321472 24.15766907 77.57572937 22.35523224 38.91618347 58.52359009 39.5724144 59.5297966
1656.0 75.41480255 24.18566895 77.57520294 22.38408661 38.49679947 58.63047409 39.67640686 59.32157898
1654.0 75.77431488 24.11476898 77.49440765 22.25826264 38.73773575 58.43626022 39.65050125 59.30335617
1652.0 75.43900299 24.0688324 77.49420929 22.26249695 38.74602127 58.38945389 39.61385345 59.29545594
1650.0 75.70166779 24.18221283 77.53733063 22.27788543 38.62764359 58.85947799 39.69555283 59.17740249
1648.0 75.52963257 24.53736113 77.70261383 22.0867157 38.79445648 58.57905579 39.66777039 59.26132965
1646.0 75.64216614 24.17036438 77.58948517 22.18740845 38.70425415 58.32859802 39.68578339 59.21475219
1644.0 75.53687286 24.05924988 77.6062088 22.0932312 38.65204239 58.33216476 39.76116562 59.14223099
1642.0 75.83677673 24.18180847 77.63632202 22.10797119 38.92782211 58.25275803 39.6906662 59.19551086
1640.0 75.6609726 24.20215606 77.64705658 22.16075897 38.57264709 58.45100403 39.78367996 59.11214829
1638.0 75.58195496 24.36148834 77.56468964 22.16072845 38.87295532 58.23151398 39.7364769 59.18873215
1636.0 75.8002243 23.98939515 77.79612732 22.00453949 38.8912468 58.43343734 39.78724289 59.13087082
1634.0 75.82112122 24.04755401 77.70779419 22.01491547 38.61016464 58.6642189 39.87507629 59.05326081
1632.0 75.72414398 24.13336945 77.73945618 22.01485443 39.07471466 58.05226898 39.71825027 59.13814164
1630.0 75.97066498 23.64970398 77.77420044 21.93047333 38.87970734 58.30872345 39.93849945 59.00930023
1628.0 75.65196228 24.06382751 77.76367188 21.95277404 38.68999481 58.38335419 39.83496857 59.10583496
1626.0 75.78299713 23.69232941 77.72641754 21.92746735 38.98731613 58.09376908 39.88871765 58.93276215
1624.0 75.85897827 23.51620484 77.76583099 21.96500397 38.85720444 58.07373428 39.89807129 58.98962402
1622.0 75.88896942 23.75838471 77.71765137 21.93732452 38.81881714 58.32262421 39.89024353 58.98403931
1620.0 75.77638245 23.90272522 77.77545166 21.90276337 38.92528915 58.06087113 39.8367691 58.97809601
1618.0 75.97027588 23.62931824 77.82003021 21.80510712 39.04553986 58.10462188 40.02639008 58.84712982
1616.0 75.93302155 23.50797271 77.91674042 21.75468445 38.59931946 58.36074066 40.09917831 58.75993729
1614.0 75.96819305 23.40098572 77.82448578 21.88079071 39.07165527 58.00444794 39.9640274 58.97905732
1612.0 76.16516113 23.51325226 77.91324615 21.82589722 39.25193405 58.12137985 40.03538132 58.80285263
1610.0 75.98508453 23.59095002 78.00418854 21.68866729 39.01221848 58.19335556 40.03279877 58.89759063
1608.0 76.05973053 23.73221588 77.99667358 21.67151642 39.05670929 58.39625549 40.00309372 58.78248215
1606.0 75.9527359 23.49815369 78.02993774 21.78144837 39.05656052 57.97008896 40.1368103 58.78972626
1604.0 75.99607849 23.57756043 77.96202087 21.63409424 38.90863419 58.07411575 40.03427124 58.72698212
1602.0 76.19706726 23.39059448 78.04108429 21.56288147 39.12335587 58.10908889 40.00082779 58.91115189
1600.0 76.04039001 23.44464112 78.06964111 21.57575226 38.85486984 58.25485611 40.07308578 58.71745682
1598.0 75.97820282 23.63002014 78.01882172 21.52215576 39.2012558 57.75533295 40.16545105 58.54585266
1596.0 76.03692627 23.41663361 78.08981323 21.51317597 38.85353851 58.06897736 40.27256775 58.57155609
1594.0 76.12535858 23.18180084 78.13095856 21.50337219 39.20820236 57.60137558 40.21634293 58.61417007
1592.0 76.23075867 23.19999695 78.1319809 21.45550537 39.22062683 57.93843079 40.18694305 58.55402375
1590.0 75.92321777 23.39559174 78.04621124 21.5254364 38.84546661 57.92575837 40.17616653 58.54443741
1588.0 76.45477295 23.14409637 78.12552643 21.4294281 39.24547577 57.86354065 40.1989212 58.5047226
1586.0 76.01449585 23.34939575 78.19304657 21.43552399 39.21289444 57.70026016 40.22480392 58.59735489
1584.0 76.25270844 23.16782379 78.10910034 21.39823151 39.01888275 57.93003082 40.26883698 58.42943573
1582.0 76.34004211 23.18473816 78.16433716 21.37289429 39.36027145 57.60555649 40.32031631 58.37841416
1580.0 76.43250275 23.17517852 78.16119385 21.34466553 39.4029274 57.5807991 40.30157852 58.41822434
1578.0 76.2634964 23.12727356 78.16833496 21.32710266 39.4510231 57.57439804 40.34211731 58.45980835
1576.0 76.30001068 22.9144516 78.12419891 21.3549881 39.34354782 57.48716354 40.3468399 58.28434754
1574.0 76.3736496 23.12436676 78.22190857 21.31231689 39.26221848 57.76018142 40.40906906 58.34589005
1572.0 76.62259674 22.82102203 78.33656311 21.28403473 39.44620132 57.51647568 40.47048569 58.30381393
1570.0 76.33493042 22.98206329 78.27481842 21.13367462 39.13450241 57.8964653 40.29561996 58.41378403
1568.0 76.42224121 23.01406098 78.28901672 21.20434571 39.49646378 57.52415847 40.4664917 58.27250671
1566.0 76.30197144 22.94906616 78.24030304 21.24066925 39.42755508 57.42667008 40.41946793 58.30996322
1564.0 76.16785431 22.83887482 78.30813599 21.18964386 39.19992447 57.44384384 40.39573669 58.30160523
1562.0 76.30953979 22.84048462 78.39253235 21.10916138 39.25370026 57.51061248 40.49833298 58.18352127
1560.0 76.41729736 22.78536225 78.41059875 21.08695221 39.5510025 57.17766571 40.44752884 58.28385544
1558.0 76.51360321 22.81629944 78.30476379 21.03444672 39.59753036 57.33574296 40.51892471 58.14766312
1556.0 76.45262146 22.67606354 78.39885712 21.09413147 39.40689087 57.28830719 40.50527191 58.17670441
1554.0 76.38491821 23.1153183 78.47923279 21.01565552 39.44963074 57.28188324 40.55197525 58.1480751
1552.0 76.60440826 22.83370209 78.43638611 20.99487305 39.67826843 57.22257996 40.49877167 58.17179107
1550.0 76.54386902 22.82595062 78.53168488 20.93676757 39.64828491 57.25839234 40.62252808 58.10481262
1548.0 76.56109619 22.80968475 78.38076019 20.98794556 39.4782753 57.3335762 40.5741539 58.00775528
1546.0 76.78132629 22.57082367 78.44563293 20.94258881 39.64213562 57.28364563 40.5966301 57.9987297
1544.0 76.79916382 22.51633453 78.50019073 20.91442872 39.71317673 57.21181106 40.58383179 58.04587555
1542.0 76.50045776 22.66817475 78.49715424 20.92073822 39.51014328 57.11500931 40.66547775 57.91046524
1540.0 76.62691498 22.65813446 78.54483795 20.91426087 39.51664734 57.13448334 40.73474884 57.8453064
1538.0 76.59440613 22.72135925 78.51077271 20.8388977 39.70872879 56.9849968 40.58827972 58.00916291
1536.0 76.79516602 22.75777435 78.57964325 20.82567596 39.61743546 57.54881668 40.70372009 57.91036225
1534.0 76.90098572 22.39488983 78.6190033 20.76829528 39.95927811 56.8285942 40.74448395 57.90851593
1532.0 76.95575714 22.24866486 78.52046967 20.7886734 39.53417587 57.37654496 40.70547867 57.87841415
1530.0 76.73887634 22.72637177 78.47926331 20.68328094 39.4354744 57.22789383 40.6310463 57.74348831
1528.0 76.65620422 22.35916138 78.41116333 20.68521118 39.67268372 57.0981369 40.49083328 57.91417313
1526.0 76.73093414 22.53974152 78.56355286 20.75237274 39.84860992 56.89580536 40.68917465 57.84365463
1524.0 76.98190308 22.33168029 78.53163147 20.65834045 39.75111389 56.9296875 40.61897659 57.84436417
1522.0 76.84709167 22.22375489 78.5557251 20.69260406 39.78206253 56.9244194 40.78128052 57.77347564
1520.0 76.75086212 22.38389588 78.57343292 20.7002945 39.72343063 56.87829209 40.74106979 57.80842972
1518.0 77.05514526 22.15760804 78.67480469 20.57274627 39.71971893 57.09921265 40.76078415 57.81093216
1516.0 77.13922119 21.9911499 78.63713074 20.51795196 39.74359512 56.95142746 40.76900864 57.74392318
1514.0 76.87020111 22.2394867 78.61705017 20.63669586 40.00111771 56.6144371 40.87886047 57.63056183
1512.0 76.95907593 22.24925995 78.66751862 20.49158477 39.77477264 56.80416108 40.79252243 57.66215897
1510.0 76.76527405 22.32289123 78.64427185 20.49689484 39.80036163 56.766922 40.85383224 57.5367241
1508.0 76.87769318 22.278862 78.67861938 20.56719971 39.73595047 56.7646904 40.91767883 57.67654419
1506.0 76.92189789 22.15882873 78.65869141 20.59667205 39.88909912 56.64215851 40.86921692 57.59445953
1504.0 77.15515137 22.120224 78.70494843 20.45485687 39.88772202 56.93712234 40.83811951 57.52915191
1502.0 76.95847321 22.12916564 78.66567993 20.43470001 40.09545898 56.54727936 40.89692688 57.47889709
1500.0 77.06482697 22.11100769 78.78778076 20.32238007 39.81768036 56.81147003 40.915802 57.59792328
1498.0 77.1084137 22.04740142 78.79310608 20.37456512 39.94730759 56.66893387 40.98130417 57.47980881
1496.0 77.0266571 22.10791779 78.78427887 20.33764648 40.1015358 56.41151809 40.94837189 57.48519897
1494.0 77.1477356 22.0746994 78.81789398 20.37626648 40.21578598 56.56594467 40.9946022 57.40373612
1492.0 76.98973083 21.93611908 78.84570313 20.29237365 39.90450668 56.59655381 41.10489273 57.39778519
1490.0 77.03268433 21.97985839 78.78121948 20.33158875 39.99515915 56.59482193 41.002285 57.39070511
1488.0 77.16177368 21.82133484 78.81435394 20.27988434 39.93185425 56.65429687 40.99572754 57.39745331
1486.0 77.30202484 21.91618347 78.876297 20.17572784 40.10027695 56.58317947 41.02384567 57.41348648
1484.0 77.22840881 21.69489289 78.84085083 20.17554474 40.0280571 56.34284592 41.01080704 57.34578323
1482.0 77.41780853 21.81094361 78.96883392 20.16053772 40.13071442 56.47573852 41.09381104 57.32003784
1480.0 77.4112854 21.8296051 78.90219116 20.12082672 40.30839157 56.27425003 41.09388733 57.24320221
1478.0 77.16940308 21.83787536 78.90380859 20.13599396 40.04065323 56.34292984 40.99814224 57.36248398
1476.0 77.33724213 21.71195984 78.9691391 20.13294983 40.23910904 56.44464493 41.0895195 57.29700852
1474.0 77.31443024 21.58686828 78.93435669 20.04574585 40.13635635 56.15263749 41.19487 57.11139678
1472.0 77.15112305 21.82365417 78.98397827 20.0351944 39.94429016 56.41334534 41.11882782 57.1580658
1470.0 77.4855423 21.40891266 79.03674316 20.05003357 40.26127243 56.17429733 41.20825958 57.08029175
1468.0 77.47175598 21.53028107 78.99434662 19.99055481 40.3576622 56.09006882 41.19159698 57.07158661
1466.0 77.59346008 21.56829834 79.03082275 20.05409241 40.177742 56.31013489 41.21252441 57.03909302
1464.0 77.37329102 21.54619598 79.0162735 19.96663666 40.23163605 56.14168548 41.18469238 57.08071137
1462.0 77.32315063 21.56990815 79.10272217 19.95256042 40.24077225 56.14829635 41.2879982 56.95441818
1460.0 77.4595871 21.47232055 79.03141022 19.99680328 40.22296143 56.25602722 41.28295517 56.91417313
